2578355259481,0,-2884477974078,0,1476655402633,0,-457416738942,0,95488901376,0,-14152560746,0,1527030854,0,-120856847,0,6963483,0,-284856,0,7853,0,-131,0,1 # liftB_full_n35 r=24
23365473211081,0,-21697370214642,0,9224148480793,0,-2373928289922,0,411926522832,0,-50771223094,0,4557764462,0,-300264241,0,14407707,0,-491064,0,11285,0,-157,0,1 # liftB_full_n35 r=24
809071950961,0,-1004376580006,0,569905157971,0,-195440014098,0,45111709625,0,-7383027861,0,878431252,0,-76551977,0,4849164,0,-217728,0,6577,0,-120,0,1 # liftB_full_n35 r=24
57427006791001,0,-49681812849286,0,19664279765791,0,-4708491267442,0,759601122453,0,-86978647363,0,7248395560,0,-442937823,0,19698166,0,-621716,0,13219,0,-170,0,1 # liftB_full_n35 r=24
50796609372601,0,-44318278229918,0,17696154842635,0,-4276078561986,0,696399871197,0,-80526520389,0,6778952592,0,-418596521,0,18816732,0,-600488,0,12913,0,-168,0,1 # liftB_full_n35 r=24
20520659359201,0,-19333348551100,0,8334452764747,0,-2173811289423,0,382044846434,0,-47662079022,0,4327839487,0,-288185321,0,13966200,0,-480378,0,11131,0,-156,0,1 # liftB_full_n35 r=24
31812254321,0,-53497778662,0,40806627203,0,-18675847998,0,5714069171,0,-1231788049,0,191918594,0,-21784193,0,1788538,0,-103624,0,4023,0,-94,0,1 # liftB_full_n35 r=24
63912784321,0,-98084741112,0,68777454888,0,-29138076782,0,8306904982,0,-1678888009,0,246663927,0,-26544811,0,2076702,0,-115189,0,4300,0,-97,0,1 # liftB_full_n35 r=24
215532369361,0,-297858135266,0,188208136373,0,-71900478494,0,18495927164,0,-3375240398,0,448030372,0,-43587839,0,3084615,0,-154856,0,5235,0,-107,0,1 # liftB_full_n35 r=24
974711041921,0,-1184650102992,0,658624707340,0,-221491123446,0,50180532060,0,-8068847449,0,944230097,0,-81024763,0,5060064,0,-224289,0,6698,0,-121,0,1 # liftB_full_n35 r=24
795865150081,0,-983855175408,0,556365524580,0,-190309165354,0,43854729160,0,-7172386991,0,853672077,0,-74503877,0,4732044,0,-213311,0,6478,0,-119,0,1 # liftB_full_n35 r=24
597869832841,0,-770927303114,0,452973478543,0,-160394065646,0,38125780269,0,-6410176637,0,781814992,0,-69706401,0,4509910,0,-206524,0,6355,0,-118,0,1 # liftB_full_n35 r=24
3098756901241,0,-3413714374854,0,1720884780333,0,-524925222626,0,107907999364,0,-15749116642,0,1673388912,0,-130424161,0,7400535,0,-298144,0,8095,0,-133,0,1 # liftB_full_n35 r=24
8883749915041,0,-8951652456664,0,4128657671696,0,-1152521477998,0,216876609818,0,-28982455777,0,2820379435,0,-201377707,0,10470546,0,-386629,0,9624,0,-145,0,1 # liftB_full_n35 r=24
49509956161,0,-77629389576,0,55615995016,0,-24073799442,0,7012082118,0,-1447905623,0,217327655,0,-23892053,0,1909326,0,-108171,0,4124,0,-95,0,1 # liftB_full_n35 r=24
7508201981281,0,-7672823940008,0,3589013684768,0,-1016083405778,0,193912186082,0,-26280626831,0,2593644787,0,-187805909,0,9902682,0,-370811,0,9360,0,-143,0,1 # liftB_full_n35 r=24
1273319041,0,-2747561648,0,2701858028,0,-1601062922,0,636750476,0,-179052551,0,36503809,0,-5436677,0,587088,0,-44831,0,2298,0,-71,0,1 # liftB_full_n35 r=24
840660241,0,-2046596282,0,2214476275,0,-1413097774,0,594304297,0,-174070251,0,36502052,0,-5533399,0,602892,0,-46112,0,2353,0,-72,0,1 # liftB_full_n35 r=24
23380429462391,0,-21834673938218,0,9326580216113,0,-2409355732263,0,419234251022,0,-51761953766,0,4649853677,0,-306203299,0,14670022,0,-498656,0,11415,0,-158,0,1 # liftB_full_n35 r=24
9182179441,0,-16658934678,0,13795962273,0,-6895880638,0,2317105432,0,-551383946,0,95281122,0,-12047279,0,1106187,0,-71936,0,3145,0,-83,0,1 # liftB_full_n35 r=24
57128490881281,0,-49198582485072,0,19400298345108,0,-4631860611158,0,745731189376,0,-85294981729,0,7106722629,0,-434611003,0,19361508,0,-612769,0,13078,0,-169,0,1 # liftB_full_n35 r=24
270174255121,0,-366359432842,0,227141888513,0,-85143427138,0,21491190776,0,-3848250934,0,501249874,0,-47854033,0,3323403,0,-163744,0,5433,0,-109,0,1 # liftB_full_n35 r=24
547465681,0,-1372947954,0,1538966471,0,-1021076798,0,447306153,0,-136514637,0,29807540,0,-4698337,0,531286,0,-42084,0,2219,0,-70,0,1 # liftB_full_n35 r=24
7686388201801,0,-7871950643770,0,3687907137799,0,-1045039324754,0,199484950291,0,-27022620537,0,2663510450,0,-192464297,0,10118448,0,-377428,0,9481,0,-144,0,1 # liftB_full_n35 r=24
5099359231,0,-10202294702,0,9213453133,0,-4969605497,0,1784416422,0,-449671874,0,81606217,0,-10753821,0,1021942,0,-68344,0,3055,0,-82,0,1 # liftB_full_n35 r=24
151953964471,0,-221473077102,0,146826709475,0,-58560184841,0,15653365710,0,-2955040434,0,404080607,0,-40337533,0,2918194,0,-149244,0,5123,0,-106,0,1 # liftB_full_n35 r=24
950002659761,0,-1167790471406,0,655704825383,0,-222362927874,0,50720988569,0,-8197694003,0,962582852,0,-82733599,0,5165590,0,-228476,0,6795,0,-122,0,1 # liftB_full_n35 r=24
199229059261,0,-283410435956,0,183323959213,0,-71337031201,0,18607883578,0,-3429181242,0,457995509,0,-44683831,0,3161736,0,-158282,0,5323,0,-108,0,1 # liftB_full_n35 r=24
3055830284431,0,-3396559412698,0,1725425803015,0,-529680455959,0,109435724310,0,-16030427206,0,1707030787,0,-133139907,0,7548274,0,-303356,0,8203,0,-134,0,1 # liftB_full_n35 r=24
7325892001,0,-14225419180,0,12442680967,0,-6492657297,0,2254386234,0,-549483018,0,96518547,0,-12323479,0,1136160,0,-73822,0,3211,0,-84,0,1 # liftB_full_n35 r=24
759843555241,0,-958734421234,0,551176932091,0,-190975231902,0,44430075525,0,-7313907579,0,873775272,0,-76351063,0,4844124,0,-217672,0,6577,0,-120,0,1 # liftB_full_n35 r=24
2632248497341,0,-2953716187364,0,1515653714353,0,-470255727039,0,98250933378,0,-14561907438,0,1569798369,0,-124013129,0,7124976,0,-290318,0,7963,0,-132,0,1 # liftB_full_n35 r=24
43400574001,0,-71028875390,0,52682990959,0,-23436950526,0,6970436591,0,-1461162663,0,221510470,0,-24484183,0,1959408,0,-110772,0,4201,0,-96,0,1 # liftB_full_n35 r=24
8834810138281,0,-8965584783858,0,4160009837723,0,-1166977329682,0,220421588271,0,-29531606031,0,2877629174,0,-205476287,0,10670218,0,-392976,0,9743,0,-146,0,1 # liftB_full_n35 r=24
1,0,6,0,-47,0,-66,0,264,0,-22,0,-358,0,239,0,75,0,-144,0,65,0,-13,0,1 # liftB_hi_n35 r=16
1,0,2,0,-137,0,158,0,2721,0,-10291,0,15484,0,-12447,0,5878,0,-1676,0,283,0,-26,0,1 # liftB_hi_n35 r=20
64681,0,-363566,0,907961,0,-1331582,0,1277168,0,-844298,0,394750,0,-131663,0,31131,0,-5096,0,549,0,-35,0,1 # liftB_hi_n35 r=24
1,0,8,0,-40,0,-46,0,110,0,71,0,-113,0,-43,0,54,0,11,0,-12,0,-1,0,1 # liftB_hi_n35 r=12
134627431,0,-367073626,0,452788873,0,-333974119,0,163990494,0,-56452918,0,13965637,0,-2500899,0,321670,0,-28976,0,1735,0,-62,0,1 # liftB_hi_n35 r=24
1,0,10,0,-221,0,-114,0,3441,0,-9237,0,12060,0,-9257,0,4428,0,-1328,0,241,0,-24,0,1 # liftB_hi_n35 r=20
1,0,-18,0,-27,0,98,0,76,0,-206,0,-36,0,193,0,-57,0,-56,0,43,0,-11,0,1 # liftB_hi_n35 r=16
1,0,-8,0,-40,0,46,0,110,0,-71,0,-113,0,43,0,54,0,-11,0,-12,0,1,0,1 # liftB_hi_n35 r=12
1,0,-48,0,628,0,-3498,0,10032,0,-16511,0,16757,0,-10949,0,4692,0,-1311,0,230,0,-23,0,1 # liftB_hi_n35 r=24
105766081,0,-289976396,0,360545251,0,-268766223,0,133748850,0,-46797726,0,11801607,0,-2160617,0,284904,0,-26378,0,1627,0,-60,0,1 # liftB_hi_n35 r=24
141961,0,-747382,0,1742333,0,-2380642,0,2126132,0,-1309474,0,571192,0,-178081,0,39447,0,-6064,0,615,0,-37,0,1 # liftB_hi_n35 r=24
5665241,0,-21104066,0,35284331,0,-34982322,0,22889303,0,-10406063,0,3368750,0,-782143,0,129226,0,-14816,0,1119,0,-50,0,1 # liftB_hi_n35 r=24
39901,0,-247060,0,672457,0,-1064063,0,1090834,0,-763902,0,375017,0,-130121,0,31680,0,-5278,0,571,0,-36,0,1 # liftB_hi_n35 r=24
4420921,0,-16435018,0,27511255,0,-27413106,0,18104747,0,-8346969,0,2753722,0,-654761,0,111312,0,-13188,0,1033,0,-48,0,1 # liftB_hi_n35 r=24
-49,0,98,0,245,0,-441,0,-490,0,686,0,497,0,-413,0,-266,0,56,0,63,0,14,0,1 # liftB_hi_n35 r=10
1,0,-54,0,563,0,-1886,0,1419,0,783,0,-1078,0,-1,0,250,0,-24,0,-25,0,2,0,1 # liftB_hi_n35 r=16
1,0,144,0,2556,0,12278,0,28468,0,38377,0,32745,0,18427,0,6936,0,1729,0,274,0,25,0,1 # liftB_hi_n35 r=0
-419,0,668,0,2965,0,-10209,0,12522,0,-6666,0,237,0,1481,0,-648,0,38,0,43,0,-12,0,1 # liftB_hi_n35 r=18
1,0,-6,0,-47,0,66,0,264,0,22,0,-358,0,-239,0,75,0,144,0,65,0,13,0,1 # liftB_hi_n35 r=8
48511,0,-306858,0,851423,0,-1367383,0,1413222,0,-989046,0,480347,0,-163139,0,38482,0,-6156,0,635,0,-38,0,1 # liftB_hi_n35 r=24
1,0,-2,0,-137,0,-158,0,2721,0,10291,0,15484,0,12447,0,5878,0,1676,0,283,0,26,0,1 # liftB_hi_n35 r=4
9243361,0,-31476312,0,48395968,0,-44435118,0,27141426,0,-11622289,0,3578819,0,-798763,0,128298,0,-14469,0,1088,0,-49,0,1 # liftB_hi_n35 r=24
2311,0,-4094,0,-2549,0,8887,0,-3522,0,-3362,0,2695,0,3,0,-494,0,116,0,19,0,-10,0,1 # liftB_hi_n35 r=16
1,0,4,0,-17,0,-81,0,-22,0,198,0,139,0,-151,0,-144,0,18,0,43,0,12,0,1 # liftB_hi_n35 r=8
176835961,0,-456483042,0,535394025,0,-377295746,0,177940960,0,-59174614,0,14229942,0,-2493553,0,316059,0,-28264,0,1693,0,-61,0,1 # liftB_hi_n35 r=24
1,0,-14,0,31,0,98,0,-425,0,441,0,62,0,-343,0,144,0,28,0,-23,0,0,0,1 # liftB_hi_n35 r=16
1,0,-10,0,-221,0,114,0,3441,0,9237,0,12060,0,9257,0,4428,0,1328,0,241,0,24,0,1 # liftB_hi_n35 r=4
795865150081,0,983855175408,0,556365524580,0,190309165354,0,43854729160,0,7172386991,0,853672077,0,74503877,0,4732044,0,213311,0,6478,0,119,0,1 # liftB_neg_n35 r=0
215532369361,0,297858135266,0,188208136373,0,71900478494,0,18495927164,0,3375240398,0,448030372,0,43587839,0,3084615,0,154856,0,5235,0,107,0,1 # liftB_neg_n35 r=0
974711041921,0,1184650102992,0,658624707340,0,221491123446,0,50180532060,0,8068847449,0,944230097,0,81024763,0,5060064,0,224289,0,6698,0,121,0,1 # liftB_neg_n35 r=0
597869832841,0,770927303114,0,452973478543,0,160394065646,0,38125780269,0,6410176637,0,781814992,0,69706401,0,4509910,0,206524,0,6355,0,118,0,1 # liftB_neg_n35 r=0
840660241,0,2046596282,0,2214476275,0,1413097774,0,594304297,0,174070251,0,36502052,0,5533399,0,602892,0,46112,0,2353,0,72,0,1 # liftB_neg_n35 r=0
3098756901241,0,3413714374854,0,1720884780333,0,524925222626,0,107907999364,0,15749116642,0,1673388912,0,130424161,0,7400535,0,298144,0,8095,0,133,0,1 # liftB_neg_n35 r=0
63912784321,0,98084741112,0,68777454888,0,29138076782,0,8306904982,0,1678888009,0,246663927,0,26544811,0,2076702,0,115189,0,4300,0,97,0,1 # liftB_neg_n35 r=0
2578355259481,0,2884477974078,0,1476655402633,0,457416738942,0,95488901376,0,14152560746,0,1527030854,0,120856847,0,6963483,0,284856,0,7853,0,131,0,1 # liftB_neg_n35 r=0
49509956161,0,77629389576,0,55615995016,0,24073799442,0,7012082118,0,1447905623,0,217327655,0,23892053,0,1909326,0,108171,0,4124,0,95,0,1 # liftB_neg_n35 r=0
759843555241,0,958734421234,0,551176932091,0,190975231902,0,44430075525,0,7313907579,0,873775272,0,76351063,0,4844124,0,217672,0,6577,0,120,0,1 # liftB_neg_n35 r=0
5099359231,0,10202294702,0,9213453133,0,4969605497,0,1784416422,0,449671874,0,81606217,0,10753821,0,1021942,0,68344,0,3055,0,82,0,1 # liftB_neg_n35 r=0
9182179441,0,16658934678,0,13795962273,0,6895880638,0,2317105432,0,551383946,0,95281122,0,12047279,0,1106187,0,71936,0,3145,0,83,0,1 # liftB_neg_n35 r=0
270174255121,0,366359432842,0,227141888513,0,85143427138,0,21491190776,0,3848250934,0,501249874,0,47854033,0,3323403,0,163744,0,5433,0,109,0,1 # liftB_neg_n35 r=0
3055830284431,0,3396559412698,0,1725425803015,0,529680455959,0,109435724310,0,16030427206,0,1707030787,0,133139907,0,7548274,0,303356,0,8203,0,134,0,1 # liftB_neg_n35 r=0
8883749915041,0,8951652456664,0,4128657671696,0,1152521477998,0,216876609818,0,28982455777,0,2820379435,0,201377707,0,10470546,0,386629,0,9624,0,145,0,1 # liftB_neg_n35 r=0
