11425,0,0,-28160,0,0,46658,0,0,-27000,0,0,7463,0,0,-1032,0,0,86,0,0,-8,0,0,1 # sphere_gen r=0
840537,0,0,-906876,0,0,356400,0,0,-68724,0,0,8611,0,0,-644,0,0,24,0,0,-8,0,0,1 # sphere_gen r=0
2616228,0,0,1919016,0,0,613812,0,0,137064,0,0,27982,0,0,4656,0,0,542,0,0,36,0,0,1 # sphere_gen r=0
5857009,0,0,-1465260,0,0,587922,0,0,9240,0,0,16469,0,0,1332,0,0,204,0,0,12,0,0,1 # sphere_gen r=0
476617,0,0,-338096,0,0,113648,0,0,-26112,0,0,5441,0,0,-1092,0,0,182,0,0,-20,0,0,1 # sphere_gen r=0
23428,0,0,-19856,0,0,18696,0,0,-320,0,0,2048,0,0,-808,0,0,244,0,0,-24,0,0,1 # sphere_gen r=0
203713,0,0,-72816,0,0,45894,0,0,-4896,0,0,1115,0,0,192,0,0,6,0,0,0,0,0,1 # sphere_gen r=0
278761,0,0,-459200,0,0,355050,0,0,301552,0,0,84047,0,0,12272,0,0,1030,0,0,48,0,0,1 # sphere_gen r=0
232897,0,0,-220892,0,0,102704,0,0,-22148,0,0,1945,0,0,344,0,0,-70,0,0,-4,0,0,1 # sphere_gen r=0
37201,0,0,-25564,0,0,6134,0,0,-2508,0,0,1655,0,0,-612,0,0,134,0,0,-16,0,0,1 # sphere_gen r=0
9227569,0,0,-6009484,0,0,2261482,0,0,-559024,0,0,95793,0,0,-11348,0,0,904,0,0,-44,0,0,1 # sphere_gen r=0
1545433,0,0,1838716,0,0,899212,0,0,232888,0,0,34935,0,0,3224,0,0,244,0,0,20,0,0,1 # sphere_gen r=0
22393,0,0,-196,0,0,3252,0,0,-460,0,0,1550,0,0,-380,0,0,4,0,0,12,0,0,1 # sphere_gen r=0
338497,0,0,202272,0,0,45472,0,0,9964,0,0,1619,0,0,212,0,0,120,0,0,20,0,0,1 # sphere_gen r=0
3364969,0,0,354844,0,0,196624,0,0,-73412,0,0,6390,0,0,-3004,0,0,544,0,0,-28,0,0,1 # sphere_gen r=0
1425625,0,0,-383100,0,0,-48126,0,0,14688,0,0,-790,0,0,300,0,0,78,0,0,0,0,0,1 # sphere_gen r=0
9457,0,0,6888,0,0,16378,0,0,-12140,0,0,3770,0,0,-1168,0,0,270,0,0,-28,0,0,1 # sphere_gen r=0
1890625,0,0,-467500,0,0,331150,0,0,-24760,0,0,6291,0,0,616,0,0,46,0,0,4,0,0,1 # sphere_gen r=0
31283716,0,0,11046224,0,0,2779440,0,0,601112,0,0,88376,0,0,8608,0,0,640,0,0,36,0,0,1 # sphere_gen r=0
8097961,0,0,-208112,0,0,-348236,0,0,52432,0,0,-738,0,0,-976,0,0,196,0,0,-16,0,0,1 # sphere_gen r=0
507049,0,0,-316972,0,0,192586,0,0,-39400,0,0,3987,0,0,-392,0,0,130,0,0,-20,0,0,1 # sphere_gen r=0
4193028,0,0,1568448,0,0,337320,0,0,35376,0,0,-296,0,0,-272,0,0,-4,0,0,8,0,0,1 # sphere_gen r=0
7522777,0,0,-636872,0,0,161944,0,0,-104948,0,0,19083,0,0,-2212,0,0,304,0,0,-28,0,0,1 # sphere_gen r=0
447364,0,0,295968,0,0,111712,0,0,19800,0,0,744,0,0,-216,0,0,40,0,0,12,0,0,1 # sphere_gen r=0
794241,0,0,-920304,0,0,478908,0,0,-137628,0,0,21517,0,0,-1544,0,0,42,0,0,-8,0,0,1 # sphere_gen r=0
171889,0,0,51848,0,0,-1318,0,0,1904,0,0,349,0,0,-236,0,0,44,0,0,-8,0,0,1 # sphere_gen r=0
1195969,0,0,687148,0,0,331062,0,0,102340,0,0,22385,0,0,3320,0,0,352,0,0,24,0,0,1 # sphere_gen r=0
2812996,0,0,2013080,0,0,750332,0,0,191552,0,0,36082,0,0,5008,0,0,482,0,0,28,0,0,1 # sphere_gen r=0
1680625,0,0,-1934000,0,0,1055700,0,0,-356240,0,0,79574,0,0,-11536,0,0,1012,0,0,-48,0,0,1 # sphere_gen r=0
400513,0,0,-534852,0,0,463774,0,0,-163928,0,0,33263,0,0,-4432,0,0,426,0,0,-28,0,0,1 # sphere_gen r=0
318841,0,0,305964,0,0,166300,0,0,58272,0,0,14493,0,0,2532,0,0,310,0,0,24,0,0,1 # sphere_gen r=0
596257,0,0,-652252,0,0,342046,0,0,-99736,0,0,15567,0,0,-1568,0,0,202,0,0,-20,0,0,1 # sphere_gen r=0
22078897,0,0,15259904,0,0,5084056,0,0,1044824,0,0,146833,0,0,14564,0,0,1006,0,0,44,0,0,1 # sphere_gen r=0
809137,0,0,-504896,0,0,75656,0,0,14812,0,0,-5231,0,0,200,0,0,98,0,0,-16,0,0,1 # sphere_gen r=0
11988036,0,0,-7994520,0,0,2503836,0,0,-526056,0,0,84046,0,0,-9872,0,0,794,0,0,-40,0,0,1 # sphere_gen r=0
4062841,0,0,-4122440,0,0,1531874,0,0,-323712,0,0,61733,0,0,-7500,0,0,692,0,0,-32,0,0,1 # sphere_gen r=0
1556289,0,0,393120,0,0,-44664,0,0,-26760,0,0,-4073,0,0,88,0,0,120,0,0,16,0,0,1 # sphere_gen r=0
1460425,0,0,-1112420,0,0,258528,0,0,21448,0,0,16127,0,0,1472,0,0,256,0,0,12,0,0,1 # sphere_gen r=0
327433,0,0,187196,0,0,65338,0,0,17624,0,0,3033,0,0,532,0,0,88,0,0,4,0,0,1 # sphere_gen r=0
259300,0,0,-106120,0,0,-10964,0,0,1160,0,0,2190,0,0,424,0,0,-62,0,0,-8,0,0,1 # sphere_gen r=0
72188209,0,0,-2396744,0,0,734756,0,0,-104892,0,0,20291,0,0,-1692,0,0,116,0,0,-20,0,0,1 # sphere_gen r=0
681097,0,0,249788,0,0,214290,0,0,83288,0,0,25661,0,0,4852,0,0,556,0,0,36,0,0,1 # sphere_gen r=0
18244,0,0,-18312,0,0,14716,0,0,-11048,0,0,1754,0,0,608,0,0,54,0,0,8,0,0,1 # sphere_gen r=0
349729,0,0,-470180,0,0,158162,0,0,17052,0,0,-3721,0,0,828,0,0,50,0,0,-8,0,0,1 # sphere_gen r=0
2287393,0,0,-770816,0,0,110262,0,0,34816,0,0,11099,0,0,-256,0,0,214,0,0,0,0,0,1 # sphere_gen r=0
1914724,0,0,2029384,0,0,895220,0,0,121816,0,0,13282,0,0,224,0,0,-166,0,0,-4,0,0,1 # sphere_gen r=0
113296,0,0,129728,0,0,74448,0,0,23120,0,0,4004,0,0,520,0,0,88,0,0,12,0,0,1 # sphere_gen r=0
3250449,0,0,-928584,0,0,265914,0,0,-52812,0,0,10714,0,0,-1688,0,0,222,0,0,-20,0,0,1 # sphere_gen r=0
83497,0,0,-11196,0,0,4604,0,0,-3456,0,0,645,0,0,-36,0,0,38,0,0,0,0,0,1 # sphere_gen r=0
1372900,0,0,746600,0,0,156532,0,0,-64,0,0,-6774,0,0,-1040,0,0,22,0,0,16,0,0,1 # sphere_gen r=0
