43751914683765717581189764622157587197,0,-1412823859509741612686810162369880,0,409844516559162860066483559941778,0,-1227634492048346936827091255842,0,2043078254575485197379244182,0,-1899782243668766680688448,0,1124458246629231647058,0,-290414245941756090,0,494128822227696,0,-255243842590,0,77466813,0,-11874,0,1 # sphere2 r=0
84117913974799794327960133,0,2333140824344481508138752,0,280549093475825765605893,0,5929692745462945005282,0,-652733066443420886556,0,-37993580079613368198,0,1516649535837363023,0,742927470263652,0,-1530037583331,0,1591203330,0,1714704,0,-1608,0,1 # sphere2 r=0
35471044578759916982209345923053824,0,-32597071450423114721427130443264,0,112527737927321514614388409344,0,-323194026299274941347623424,0,411566580936585820933824,0,-632950353186312859776,0,603031681631696288,0,-999459118338144,0,1153818495168,0,-55505264,0,1478472,0,24,0,1 # sphere2 r=0
33584376134121600645169,0,79911139984582308324,0,-26155439880056944053,0,11643690476452980,0,15801803188121190,0,58688862424818,0,-4185838284022,0,-28280200134,0,541373052,0,4334478,0,-22974,0,-228,0,1 # sphere2 r=0
5842278721588569253252513,0,1131652110657628272761856,0,74224470290749712217690,0,1688242905408381174084,0,14193137176936816695,0,19011202743142416,0,86508416699708,0,10625741258472,0,108678914259,0,14204424,0,-599502,0,-132,0,1 # sphere2 r=0
8633363915646690226733917295533,0,57088050037588730896420327722,0,155610026379525512099139126,0,-1200754275663496582329448,0,-1948452086248677691431,0,1532373142025098344,0,62133129748426190,0,-212290394605764,0,382024365057,0,-345105902,0,533472,0,-528,0,1 # sphere2 r=0
901714732823188600214822537497,0,-10978076747777973544145776740,0,176139315251611092779633538,0,-1880790541766019977812328,0,12051788079806338527075,0,-84929025472192468776,0,330686866891234604,0,-164677395411216,0,460455399135,0,-434287948,0,1383690,0,-1200,0,1 # sphere2 r=0
8912621488388034683235020518155220231453,0,18539443620041616294010910601838493082,0,11170677081379323478104524725738446,0,-9103662485245128202293263076806,0,-7975350709432689731501190597,0,6378303228372248872918608,0,3873872013822664716818,0,-5477586895806822762,0,2239046184584667,0,-339371296150,0,-15815331,0,4668,0,1 # sphere2 r=0
282349132970132640200566731299024809,0,1222408094134469363907469639035978,0,1781073550153411130610993663225,0,585573356188158607030526744,0,-1416839040181414761829632,0,-2974036715288700394806,0,-2814559892103680094,0,-664296585850728,0,787737200517,0,1405678988,0,1336155,0,756,0,1 # sphere2 r=0
450171661153,0,-1582727402814,0,1038685174161,0,2608236254386,0,1340734087059,0,289962391116,0,26619734534,0,831627006,0,29731422,0,515750,0,10233,0,90,0,1 # sphere2 r=0
902560535474941400530357,0,-2123584369402110186444,0,-1324296471700603816494,0,1168430824066483076,0,2288614205392026579,0,-119398438158800904,0,2751964062022284,0,-17210031558552,0,34966310283,0,-36682060,0,297186,0,-876,0,1 # sphere2 r=0
855515065456113541185406393,0,-47955369756653696190987330,0,7089615402663218901102780,0,-233277504081192473445236,0,17771828809058804300202,0,1110840452200723747410,0,788807406694038754413,0,17441765575562628,0,-64597365919404,0,13660638154,0,2552574,0,564,0,1 # sphere2 r=0
1487281120989700575579979408,0,733818885200602732898426928,0,166643179540229487948529836,0,1163770160504183993760412,0,-1210519853045750359164651,0,-113078481385823930766192,0,43058693584409362865936,0,23221463896571936256,0,2704573725296418,0,-425736197200,0,-85952004,0,2676,0,1 # sphere2 r=0
23000117091683558656,0,-9577733321003139072,0,1964817793441122432,0,-964927860747308160,0,334958098879557552,0,-47625525577396512,0,2290488228282584,0,15711257017656,0,30780978117,0,78896604,0,476958,0,1188,0,1 # sphere2 r=0
